ID,Date,Area,PoolType,Lab1,Lab2,Lab3,Lab4,Lab5,V1,V2,V3,V4,V5,V6,V7,Label
3002,2021-06-30 00:00:00+00:00,East,B,1,0,0,0,0,0.1175,0.11078431372549019,0.5,0.19366587,30.59920746,1656.0426025,117.7022015,Y
3003,2021-11-19 00:00:00+00:00,East,B,0,0,0,0,0,0.1175,0.11078431372549019,0.5,0.25822116,29.430756711,1888.7097449999999,150.5493275,Y
3004,2018-04-18 00:00:00+00:00,East,B,0,0,0,0,0,0.0875,0.07058823529411765,0.43333333333333335,0.6655650398999999,24.621387606,1415.1636785,68.4315125,Y
3005,2018-10-06 00:00:00+00:00,East,B,0,0,1,0,0,0.05625,0.07058823529411765,0.43333333333333335,0.38733174,21.425900750999997,771.907461,32.847126,Y
3006,2019-03-08 00:00:00+00:00,East,B,0,0,0,0,0,0.045,0.07058823529411765,0.43333333333333335,0.19366587,15.564280419,547.4521,27.372605,N
3007,2021-01-26 00:00:00+00:00,East,B,0,0,0,0,0,0.065,0.07058823529411765,0.43333333333333335,0.25822116,34.666190730000004,588.5110075,27.372605,Y
3008,2021-06-29 00:00:00+00:00,East,B,0,0,0,0,0,0.065,0.07058823529411765,0.43333333333333335,0.19366587,26.85500064,999.1000825,68.4315125,Y
3009,2021-11-18 00:00:00+00:00,East,B,0,0,0,0,0,0.065,0.07058823529411765,0.43333333333333335,0.271132218,30.095676197999996,1149.64941,82.117815,Y
3010,2018-04-22 00:00:00+00:00,East,B,0,0,0,0,0,0.0875,0.07058823529411765,0.43333333333333335,0.77466348,23.491670030999998,1546.5521825,90.3295965,Y
3011,2018-10-20 00:00:00+00:00,East,B,0,0,0,0,0,0.045,0.07058823529411765,0.43333333333333335,0.38733174,24.188867162999998,821.17815,46.5334285,N
3012,2019-03-17 00:00:00+00:00,East,B,0,0,0,0,0,0.045,0.07058823529411765,0.43333333333333335,0.38733174,17.100696320999997,698.0014275,41.0589075,N
3013,2020-01-31 00:00:00+00:00,East,B,0,0,0,0,0,0.0375,0.07058823529411765,0.43333333333333335,0.5984275383000001,26.635512654,656.94252,27.372605,Y
3014,2020-06-24 00:00:00+00:00,East,B,0,0,0,0,0,0.045,0.07058823529411765,0.43333333333333335,0.419609385,18.701667513,711.68773,41.0589075,N
3015,2021-01-30 00:00:00+00:00,East,B,0,0,0,0,0,0.065,0.07058823529411765,0.43333333333333335,0.19366587,33.63330609,520.079495,38.321647,Y
3016,2021-06-30 00:00:00+00:00,East,B,0,0,0,0,0,0.065,0.07058823529411765,0.43333333333333335,0.19366587,27.197143677,1026.4726875,68.4315125,Y
3017,2021-11-19 00:00:00+00:00,East,B,0,0,0,0,0,0.0647,0.07058823529411765,0.43333333333333335,0.25951226580000003,30.960717084,1218.0809225,95.8041175,Y
3018,2018-02-04 00:00:00+00:00,East,B,0,0,0,0,0,0.175,0.11078431372549019,0.5533333333333333,0.342143037,29.243546369999997,2244.55361,123.1767225,Y
3019,2018-06-29 00:00:00+00:00,East,B,0,0,0,0,0,0.15,0.11078431372549019,0.5533333333333333,0.393787269,24.995808288,1847.6508375,95.8041175,Y
3020,2018-12-10 00:00:00+00:00,East,B,0,0,0,0,0,0.1125,0.11078431372549019,0.5533333333333333,0.25822116,25.899582348,1409.6891575,95.8041175,Y
3021,2019-04-19 00:00:00+00:00,East,B,0,0,0,0,0,0.1125,0.11078431372549019,0.5533333333333333,0.77466348,9.308872818,2518.27966,27.372605,N
3022,2019-07-20 00:00:00+00:00,East,B,0,0,0,0,0,0.0925,0.11078431372549019,0.43333333333333335,0.096832935,43.097111604000006,684.315125,68.4315125,Y
3023,2020-01-14 00:00:00+00:00,East,B,0,0,0,0,0,0.1,0.11078431372549019,0.5533333333333333,0.45188702999999997,31.657914215999998,1573.9247875,82.117815,Y
3024,2020-06-08 00:00:00+00:00,East,B,0,0,0,0,0,0.08125,0.11078431372549019,0.5533333333333333,0.5564665998,24.969986172,1354.9439475,82.117815,Y
3025,2020-10-29 00:00:00+00:00,East,B,0,0,0,0,0,0.1175,0.11078431372549019,0.5,0.32277645,29.650244696999998,1437.0617625,68.4315125,Y
3026,2021-03-31 00:00:00+00:00,East,B,0,0,0,0,0,0.1175,0.11078431372549019,0.5,0.2440189962,34.905045303,2203.4947025,136.863025,Y
3027,2021-11-27 00:00:00+00:00,East,B,0,0,0,0,0,0.135,0.11078431372549019,0.5,0.19366587,28.488249477,2121.3768875,136.863025,Y
3028,2022-05-08 00:00:00+00:00,East,B,0,0,0,0,0,0.135,0.11078431372549019,0.5,0.19366587,5.203156374000001,1847.6508375,123.1767225,N
